month_number,Department,Monthly Quantity Seized (kg),Log Monthly Quantity Seized (kg),Percent Population in Urban Areas,HDI,GDI,Mean International Wealth Index,Infant Deaths per 1000 Live Births,Mean Years Schooling,Log Gross National Income Per Capita in 1000 USD,Life Expectancy,Population Density_x,Number of Corruption Cases,Percent of Total Corruption Cases for That Year,Number of Homicides that Year,Gini Coefficient,% Poorest Household (IWI under 30),Border_Department,Ocean_department,Current income (millions pesos),Tax income (millions pesos),Transfers from national entities (millions of pesos),Current expensives linked to institutional performance,Operating Expenses,Area km2,Rural population,Urban population,Total population,Distance to Bogota,Population Density_y,Urban to Rural Population Ratio,Percent Urban Population,Percent Rural Population,Historical Attacks on Population By FARC (1993-2008),Historical Attacks on Population by ELN (1993-2008),Historical Attacks on Population by AUC (1993-2008),Historical Antinarcotics Operations (1993-2008),Historical Dismantling Labs (1993-2008),Total acts of terrorism,Total acts against police,Total subversive actions,Total acts of extorsion,Hectares of coca,Hectores of coca erdaicted manually ,Presence of coca cultivation (dummy),Civilians hurt by mines,Civilians killed by mines,Public force members hurt by mines,Public force members killed by mines,Events of Abandoned property,Events of Acts of Terrorism,Events of Threats,Events of Confinement,Events of Sexual Crimes,Events of Forced Disappearances,Events of Displacement,Events of Homicide,Events of Personal Physical Injuries,Events of Personal Pyschological Injuries,Events of Mine Explosions,Events of Loss of Estate,Events of Kiddnapping,Events of Torture
14,Vichada,344.65,5.845426702391274,0.8029999999999999,0.718,0.986,73.2,17.6,7.059,9.237,75.85,4400.076686098867,1.0,0.0169491525423728,17,0.09,0.0056999999999999,1,0,12198.0,6534.0,5116.0,7165.0,7165.0,100242.0,39405.0,29170.0,68575.0,555.25,0.684094491330979,0.7402613881487121,0.4253736784542472,0.5746263215457528,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,0.0,713.0,1088.54,1.0,1.0,3.0,0.0,0.0,0.0,10.0,95.0,0.0,10.0,6.0,662.0,9.0,1.0,1.0,1.0,28.0,0.0,0.0
15,Vichada,178.49,5.19011949607005,0.8029999999999999,0.718,0.986,73.2,17.6,7.059,9.237,75.85,131.28101528101527,1.0,0.0169491525423728,17,0.13,0.0289999999999999,1,0,12198.0,6534.0,5116.0,7165.0,7165.0,100242.0,39405.0,29170.0,68575.0,555.25,0.684094491330979,0.7402613881487121,0.4253736784542472,0.5746263215457528,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,0.0,713.0,1088.54,1.0,1.0,3.0,0.0,0.0,0.0,10.0,95.0,0.0,10.0,6.0,662.0,9.0,1.0,1.0,1.0,28.0,0.0,0.0
16,Vichada,159.25,5.076735095800779,0.8029999999999999,0.718,0.986,73.2,17.6,7.059,9.237,75.85,8.39187728071361,1.0,0.0169491525423728,17,0.15,0.0528,1,0,12198.0,6534.0,5116.0,7165.0,7165.0,100242.0,39405.0,29170.0,68575.0,555.25,0.684094491330979,0.7402613881487121,0.4253736784542472,0.5746263215457528,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,0.0,713.0,1088.54,1.0,1.0,3.0,0.0,0.0,0.0,10.0,95.0,0.0,10.0,6.0,662.0,9.0,1.0,1.0,1.0,28.0,0.0,0.0
17,Vichada,1.9,1.0647107369924282,0.8029999999999999,0.718,0.986,73.2,17.6,7.059,9.237,75.85,9.9828711606471,1.0,0.0169491525423728,17,0.16,0.0851,1,0,12198.0,6534.0,5116.0,7165.0,7165.0,100242.0,39405.0,29170.0,68575.0,555.25,0.684094491330979,0.7402613881487121,0.4253736784542472,0.5746263215457528,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,0.0,713.0,1088.54,1.0,1.0,3.0,0.0,0.0,0.0,10.0,95.0,0.0,10.0,6.0,662.0,9.0,1.0,1.0,1.0,28.0,0.0,0.0
18,Vichada,0.0,0.0,0.8029999999999999,0.718,0.986,73.2,17.6,7.059,9.237,75.85,0.5232191394292139,1.0,0.0169491525423728,17,0.17,0.103,1,0,12198.0,6534.0,5116.0,7165.0,7165.0,100242.0,39405.0,29170.0,68575.0,555.25,0.684094491330979,0.7402613881487121,0.4253736784542472,0.5746263215457528,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,0.0,713.0,1088.54,1.0,1.0,3.0,0.0,0.0,0.0,10.0,95.0,0.0,10.0,6.0,662.0,9.0,1.0,1.0,1.0,28.0,0.0,0.0
19,Vichada,492.51,6.201543122092755,0.8029999999999999,0.718,0.986,73.2,17.6,7.059,9.237,75.85,36.82896533202032,1.0,0.0169491525423728,17,0.1,0.0215,1,0,12198.0,6534.0,5116.0,7165.0,7165.0,100242.0,39405.0,29170.0,68575.0,555.25,0.684094491330979,0.7402613881487121,0.4253736784542472,0.5746263215457528,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,0.0,713.0,1088.54,1.0,1.0,3.0,0.0,0.0,0.0,10.0,95.0,0.0,10.0,6.0,662.0,9.0,1.0,1.0,1.0,28.0,0.0,0.0
20,Vichada,0.0,0.0,0.8029999999999999,0.718,0.986,73.2,17.6,7.059,9.237,75.85,50.29530812701173,1.0,0.0169491525423728,17,0.11,0.0315,1,0,12198.0,6534.0,5116.0,7165.0,7165.0,100242.0,39405.0,29170.0,68575.0,555.25,0.684094491330979,0.7402613881487121,0.4253736784542472,0.5746263215457528,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,0.0,713.0,1088.54,1.0,1.0,3.0,0.0,0.0,0.0,10.0,95.0,0.0,10.0,6.0,662.0,9.0,1.0,1.0,1.0,28.0,0.0,0.0
21,Vichada,28.9,3.3978584803966405,0.8029999999999999,0.718,0.986,73.2,17.6,7.059,9.237,75.85,11.865260240221742,1.0,0.0169491525423728,17,0.11,0.0272,1,0,12198.0,6534.0,5116.0,7165.0,7165.0,100242.0,39405.0,29170.0,68575.0,555.25,0.684094491330979,0.7402613881487121,0.4253736784542472,0.5746263215457528,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,0.0,713.0,1088.54,1.0,1.0,3.0,0.0,0.0,0.0,10.0,95.0,0.0,10.0,6.0,662.0,9.0,1.0,1.0,1.0,28.0,0.0,0.0
22,Vichada,30.0,3.4339872044851463,0.8029999999999999,0.718,0.986,73.2,17.6,7.059,9.237,75.85,69.1164606474315,1.0,0.0169491525423728,17,0.07,0.0016,1,0,12198.0,6534.0,5116.0,7165.0,7165.0,100242.0,39405.0,29170.0,68575.0,555.25,0.684094491330979,0.7402613881487121,0.4253736784542472,0.5746263215457528,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,0.0,713.0,1088.54,1.0,1.0,3.0,0.0,0.0,0.0,10.0,95.0,0.0,10.0,6.0,662.0,9.0,1.0,1.0,1.0,28.0,0.0,0.0
23,Vichada,0.0,0.0,0.8029999999999999,0.718,0.986,73.2,17.6,7.059,9.237,75.85,209.40654289096173,1.0,0.0169491525423728,17,0.13,0.0356,1,0,12198.0,6534.0,5116.0,7165.0,7165.0,100242.0,39405.0,29170.0,68575.0,555.25,0.684094491330979,0.7402613881487121,0.4253736784542472,0.5746263215457528,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,0.0,713.0,1088.54,1.0,1.0,3.0,0.0,0.0,0.0,10.0,95.0,0.0,10.0,6.0,662.0,9.0,1.0,1.0,1.0,28.0,0.0,0.0
24,Vichada,25.028,3.2591728816327374,0.902,0.732,0.987,76.8,16.0,7.509,9.357,76.31,0.6186308394801545,1.0,0.0172413793103448,17,0.39,0.372,1,0,17856.0,10797.0,5057.0,9776.0,9737.0,100242.0,40085.0,30175.0,70260.0,555.25,0.7009038127730891,0.7527753523762005,0.4294762311414745,0.5705237688585255,20.0,0.0,4.0,445.0,187.0,2.0,0.0,0.0,0.0,511.0,552.57,1.0,0.0,0.0,0.0,0.0,4.0,3.0,110.0,0.0,5.0,0.0,659.0,3.0,1.0,0.0,0.0,18.0,0.0,0.0
25,Vichada,0.0,0.0,0.902,0.732,0.987,76.8,16.0,7.509,9.357,76.31,9.436140397274102,1.0,0.0172413793103448,17,0.14,0.0905,1,0,17856.0,10797.0,5057.0,9776.0,9737.0,100242.0,40085.0,30175.0,70260.0,555.25,0.7009038127730891,0.7527753523762005,0.4294762311414745,0.5705237688585255,20.0,0.0,4.0,445.0,187.0,2.0,0.0,0.0,0.0,511.0,552.57,1.0,0.0,0.0,0.0,0.0,4.0,3.0,110.0,0.0,5.0,0.0,659.0,3.0,1.0,0.0,0.0,18.0,0.0,0.0
26,Vichada,0.014,0.013902905168991422,0.902,0.732,0.987,76.8,16.0,7.509,9.357,76.31,4433.501398170529,1.0,0.0172413793103448,17,0.06,0.001,1,0,17856.0,10797.0,5057.0,9776.0,9737.0,100242.0,40085.0,30175.0,70260.0,555.25,0.7009038127730891,0.7527753523762005,0.4294762311414745,0.5705237688585255,20.0,0.0,4.0,445.0,187.0,2.0,0.0,0.0,0.0,511.0,552.57,1.0,0.0,0.0,0.0,0.0,4.0,3.0,110.0,0.0,5.0,0.0,659.0,3.0,1.0,0.0,0.0,18.0,0.0,0.0
27,Vichada,0.0,0.0,0.902,0.732,0.987,76.8,16.0,7.509,9.357,76.31,131.91383579383577,1.0,0.0172413793103448,17,0.14,0.0647,1,0,17856.0,10797.0,5057.0,9776.0,9737.0,100242.0,40085.0,30175.0,70260.0,555.25,0.7009038127730891,0.7527753523762005,0.4294762311414745,0.5705237688585255,20.0,0.0,4.0,445.0,187.0,2.0,0.0,0.0,0.0,511.0,552.57,1.0,0.0,0.0,0.0,0.0,4.0,3.0,110.0,0.0,5.0,0.0,659.0,3.0,1.0,0.0,0.0,18.0,0.0,0.0
28,Vichada,0.0,0.0,0.902,0.732,0.987,76.8,16.0,7.509,9.357,76.31,8.607919989187728,1.0,0.0172413793103448,17,0.08,0.0017,1,0,17856.0,10797.0,5057.0,9776.0,9737.0,100242.0,40085.0,30175.0,70260.0,555.25,0.7009038127730891,0.7527753523762005,0.4294762311414745,0.5705237688585255,20.0,0.0,4.0,445.0,187.0,2.0,0.0,0.0,0.0,511.0,552.57,1.0,0.0,0.0,0.0,0.0,4.0,3.0,110.0,0.0,5.0,0.0,659.0,3.0,1.0,0.0,0.0,18.0,0.0,0.0
29,Vichada,42.5,3.7727609380946383,0.902,0.732,0.987,76.8,16.0,7.509,9.357,76.31,10.198469906409434,1.0,0.0172413793103448,17,0.16,0.0641,1,0,17856.0,10797.0,5057.0,9776.0,9737.0,100242.0,40085.0,30175.0,70260.0,555.25,0.7009038127730891,0.7527753523762005,0.4294762311414745,0.5705237688585255,20.0,0.0,4.0,445.0,187.0,2.0,0.0,0.0,0.0,511.0,552.57,1.0,0.0,0.0,0.0,0.0,4.0,3.0,110.0,0.0,5.0,0.0,659.0,3.0,1.0,0.0,0.0,18.0,0.0,0.0
30,Vichada,0.511,0.41277168329060254,0.902,0.732,0.987,76.8,16.0,7.509,9.357,76.31,0.5535582682407578,1.0,0.0172413793103448,17,0.09,0.0121999999999999,1,0,17856.0,10797.0,5057.0,9776.0,9737.0,100242.0,40085.0,30175.0,70260.0,555.25,0.7009038127730891,0.7527753523762005,0.4294762311414745,0.5705237688585255,20.0,0.0,4.0,445.0,187.0,2.0,0.0,0.0,0.0,511.0,552.57,1.0,0.0,0.0,0.0,0.0,4.0,3.0,110.0,0.0,5.0,0.0,659.0,3.0,1.0,0.0,0.0,18.0,0.0,0.0
31,Vichada,0.022,0.02176149178151269,0.902,0.732,0.987,76.8,16.0,7.509,9.357,76.31,38.00317808464448,1.0,0.0172413793103448,17,0.09,0.015,1,0,17856.0,10797.0,5057.0,9776.0,9737.0,100242.0,40085.0,30175.0,70260.0,555.25,0.7009038127730891,0.7527753523762005,0.4294762311414745,0.5705237688585255,20.0,0.0,4.0,445.0,187.0,2.0,0.0,0.0,0.0,511.0,552.57,1.0,0.0,0.0,0.0,0.0,4.0,3.0,110.0,0.0,5.0,0.0,659.0,3.0,1.0,0.0,0.0,18.0,0.0,0.0
32,Vichada,330.5385,5.80374394164553,0.902,0.732,0.987,76.8,16.0,7.509,9.357,76.31,50.58986895382857,1.0,0.0172413793103448,17,0.15,0.0644,1,0,17856.0,10797.0,5057.0,9776.0,9737.0,100242.0,40085.0,30175.0,70260.0,555.25,0.7009038127730891,0.7527753523762005,0.4294762311414745,0.5705237688585255,20.0,0.0,4.0,445.0,187.0,2.0,0.0,0.0,0.0,511.0,552.57,1.0,0.0,0.0,0.0,0.0,4.0,3.0,110.0,0.0,5.0,0.0,659.0,3.0,1.0,0.0,0.0,18.0,0.0,0.0
33,Vichada,108.038,4.691696445327179,0.902,0.732,0.987,76.8,16.0,7.509,9.357,76.31,12.17300585155528,1.0,0.0172413793103448,17,0.15,0.0693,1,0,17856.0,10797.0,5057.0,9776.0,9737.0,100242.0,40085.0,30175.0,70260.0,555.25,0.7009038127730891,0.7527753523762005,0.4294762311414745,0.5705237688585255,20.0,0.0,4.0,445.0,187.0,2.0,0.0,0.0,0.0,511.0,552.57,1.0,0.0,0.0,0.0,0.0,4.0,3.0,110.0,0.0,5.0,0.0,659.0,3.0,1.0,0.0,0.0,18.0,0.0,0.0
34,Vichada,304.008,5.72033800577162,0.902,0.732,0.987,76.8,16.0,7.509,9.357,76.31,69.59137211075956,1.0,0.0172413793103448,17,0.06,0.0004,1,0,17856.0,10797.0,5057.0,9776.0,9737.0,100242.0,40085.0,30175.0,70260.0,555.25,0.7009038127730891,0.7527753523762005,0.4294762311414745,0.5705237688585255,20.0,0.0,4.0,445.0,187.0,2.0,0.0,0.0,0.0,511.0,552.57,1.0,0.0,0.0,0.0,0.0,4.0,3.0,110.0,0.0,5.0,0.0,659.0,3.0,1.0,0.0,0.0,18.0,0.0,0.0
35,Vichada,14.872,2.764556550542517,0.902,0.732,0.987,76.8,16.0,7.509,9.357,76.31,210.8416574231923,1.0,0.0172413793103448,17,0.15,0.065,1,0,17856.0,10797.0,5057.0,9776.0,9737.0,100242.0,40085.0,30175.0,70260.0,555.25,0.7009038127730891,0.7527753523762005,0.4294762311414745,0.5705237688585255,20.0,0.0,4.0,445.0,187.0,2.0,0.0,0.0,0.0,511.0,552.57,1.0,0.0,0.0,0.0,0.0,4.0,3.0,110.0,0.0,5.0,0.0,659.0,3.0,1.0,0.0,0.0,18.0,0.0,0.0
36,Vichada,396.806,5.985964449262385,1.0,0.745,0.99,80.5,14.3,7.861,9.472,76.77,0.6388338602037231,0.0,0.0,17,0.06,0.0031,1,0,22426.0,15606.0,5665.0,10233.0,10203.0,100242.0,40793.0,31181.0,71974.0,555.25,0.7180024341094551,0.7643713382197926,0.4332258871259066,0.5667741128740934,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,3.0,683.0,492.96,1.0,0.0,0.0,0.0,0.0,0.0,2.0,118.0,0.0,1.0,0.0,572.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0
37,Vichada,0.683,0.5205779152086689,1.0,0.745,0.99,80.5,14.3,7.861,9.472,76.77,9.825145212424571,0.0,0.0,17,0.06,0.0204,1,0,22426.0,15606.0,5665.0,10233.0,10203.0,100242.0,40793.0,31181.0,71974.0,555.25,0.7180024341094551,0.7643713382197926,0.4332258871259066,0.5667741128740934,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,3.0,683.0,492.96,1.0,0.0,0.0,0.0,0.0,0.0,2.0,118.0,0.0,1.0,0.0,572.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0
38,Vichada,0.028999999999999998,0.02858745685191255,1.0,0.745,0.99,80.5,14.3,7.861,9.472,76.77,4466.926110242192,0.0,0.0,17,0.1,0.0101,1,0,22426.0,15606.0,5665.0,10233.0,10203.0,100242.0,40793.0,31181.0,71974.0,555.25,0.7180024341094551,0.7643713382197926,0.4332258871259066,0.5667741128740934,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,3.0,683.0,492.96,1.0,0.0,0.0,0.0,0.0,0.0,2.0,118.0,0.0,1.0,0.0,572.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0
39,Vichada,2.6100000000000003,1.2837077723447896,1.0,0.745,0.99,80.5,14.3,7.861,9.472,76.77,132.5466563066563,0.0,0.0,17,0.05,0.0002,1,0,22426.0,15606.0,5665.0,10233.0,10203.0,100242.0,40793.0,31181.0,71974.0,555.25,0.7180024341094551,0.7643713382197926,0.4332258871259066,0.5667741128740934,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,3.0,683.0,492.96,1.0,0.0,0.0,0.0,0.0,0.0,2.0,118.0,0.0,1.0,0.0,572.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0
40,Vichada,0.20600000000000002,0.1873090983049937,1.0,0.745,0.99,80.5,14.3,7.861,9.472,76.77,8.823962697661846,0.0,0.0,17,0.11,0.0189,1,0,22426.0,15606.0,5665.0,10233.0,10203.0,100242.0,40793.0,31181.0,71974.0,555.25,0.7180024341094551,0.7643713382197926,0.4332258871259066,0.5667741128740934,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,3.0,683.0,492.96,1.0,0.0,0.0,0.0,0.0,0.0,2.0,118.0,0.0,1.0,0.0,572.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0
41,Vichada,0.2599999999999998,0.23111172096338647,1.0,0.745,0.99,80.5,14.3,7.861,9.472,76.77,10.41406865217177,0.0,0.0,17,0.1,0.0275,1,0,22426.0,15606.0,5665.0,10233.0,10203.0,100242.0,40793.0,31181.0,71974.0,555.25,0.7180024341094551,0.7643713382197926,0.4332258871259066,0.5667741128740934,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,3.0,683.0,492.96,1.0,0.0,0.0,0.0,0.0,0.0,2.0,118.0,0.0,1.0,0.0,572.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0
42,Vichada,323.981,5.783766719082333,1.0,0.745,0.99,80.5,14.3,7.861,9.472,76.77,0.5838973970523018,0.0,0.0,17,0.21,0.1669999999999999,1,0,22426.0,15606.0,5665.0,10233.0,10203.0,100242.0,40793.0,31181.0,71974.0,555.25,0.7180024341094551,0.7643713382197926,0.4332258871259066,0.5667741128740934,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,3.0,683.0,492.96,1.0,0.0,0.0,0.0,0.0,0.0,2.0,118.0,0.0,1.0,0.0,572.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0
43,Vichada,189.463,5.249457949980712,1.0,0.745,0.99,80.5,14.3,7.861,9.472,76.77,39.17739083726863,0.0,0.0,17,0.24,0.293,1,0,22426.0,15606.0,5665.0,10233.0,10203.0,100242.0,40793.0,31181.0,71974.0,555.25,0.7180024341094551,0.7643713382197926,0.4332258871259066,0.5667741128740934,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,3.0,683.0,492.96,1.0,0.0,0.0,0.0,0.0,0.0,2.0,118.0,0.0,1.0,0.0,572.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0
44,Vichada,1.333,0.8471549930392929,1.0,0.745,0.99,80.5,14.3,7.861,9.472,76.77,50.88442978064541,0.0,0.0,17,0.25,0.2269999999999999,1,0,22426.0,15606.0,5665.0,10233.0,10203.0,100242.0,40793.0,31181.0,71974.0,555.25,0.7180024341094551,0.7643713382197926,0.4332258871259066,0.5667741128740934,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,3.0,683.0,492.96,1.0,0.0,0.0,0.0,0.0,0.0,2.0,118.0,0.0,1.0,0.0,572.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0
45,Vichada,685.913,6.532207646648552,1.0,0.745,0.99,80.5,14.3,7.861,9.472,76.77,12.48075146288882,0.0,0.0,17,0.1,0.0347,1,0,22426.0,15606.0,5665.0,10233.0,10203.0,100242.0,40793.0,31181.0,71974.0,555.25,0.7180024341094551,0.7643713382197926,0.4332258871259066,0.5667741128740934,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,3.0,683.0,492.96,1.0,0.0,0.0,0.0,0.0,0.0,2.0,118.0,0.0,1.0,0.0,572.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0
46,Vichada,0.15,0.13976194237515868,1.0,0.745,0.99,80.5,14.3,7.861,9.472,76.77,70.06628357408763,0.0,0.0,17,0.12,0.0278,1,0,22426.0,15606.0,5665.0,10233.0,10203.0,100242.0,40793.0,31181.0,71974.0,555.25,0.7180024341094551,0.7643713382197926,0.4332258871259066,0.5667741128740934,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,3.0,683.0,492.96,1.0,0.0,0.0,0.0,0.0,0.0,2.0,118.0,0.0,1.0,0.0,572.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0
47,Vichada,148.04,5.004214726293333,1.0,0.745,0.99,80.5,14.3,7.861,9.472,76.77,212.27677195542287,0.0,0.0,17,0.08,0.0089,1,0,22426.0,15606.0,5665.0,10233.0,10203.0,100242.0,40793.0,31181.0,71974.0,555.25,0.7180024341094551,0.7643713382197926,0.4332258871259066,0.5667741128740934,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,3.0,683.0,492.96,1.0,0.0,0.0,0.0,0.0,0.0,2.0,118.0,0.0,1.0,0.0,572.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0
48,Vichada,0.054,0.05259245011917058,1.0,0.75,0.99,82.9,12.7,8.031,9.484,76.98,0.6590368809272918,2.0,0.014388489208633,15,0.06,0.0026,1,0,17066.0,9821.0,5892.0,10151.0,10151.0,100242.0,41520.0,32182.0,73702.0,555.25,0.7352407174637378,0.7750963391136801,0.4366502944289164,0.5633497055710835,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,5.0,699.0,905.97,1.0,0.0,0.0,0.0,0.0,0.0,4.0,97.0,0.0,2.0,0.0,394.0,16.0,2.0,0.0,0.0,9.0,2.0,0.0
49,Vichada,0.0,0.0,1.0,0.75,0.99,82.9,12.7,8.031,9.484,76.98,10.21415002757504,2.0,0.014388489208633,15,0.39,0.476,1,0,17066.0,9821.0,5892.0,10151.0,10151.0,100242.0,41520.0,32182.0,73702.0,555.25,0.7352407174637378,0.7750963391136801,0.4366502944289164,0.5633497055710835,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,5.0,699.0,905.97,1.0,0.0,0.0,0.0,0.0,0.0,4.0,97.0,0.0,2.0,0.0,394.0,16.0,2.0,0.0,0.0,9.0,2.0,0.0
50,Vichada,0.054000000000000006,0.05259245011917059,1.0,0.75,0.99,82.9,12.7,8.031,9.484,76.98,4500.350822313853,2.0,0.014388489208633,15,0.08,0.0161,1,0,17066.0,9821.0,5892.0,10151.0,10151.0,100242.0,41520.0,32182.0,73702.0,555.25,0.7352407174637378,0.7750963391136801,0.4366502944289164,0.5633497055710835,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,5.0,699.0,905.97,1.0,0.0,0.0,0.0,0.0,0.0,4.0,97.0,0.0,2.0,0.0,394.0,16.0,2.0,0.0,0.0,9.0,2.0,0.0
51,Vichada,0.015,0.014888612493750654,1.0,0.75,0.99,82.9,12.7,8.031,9.484,76.98,133.1794768194768,2.0,0.014388489208633,15,0.07,0.0023,1,0,17066.0,9821.0,5892.0,10151.0,10151.0,100242.0,41520.0,32182.0,73702.0,555.25,0.7352407174637378,0.7750963391136801,0.4366502944289164,0.5633497055710835,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,5.0,699.0,905.97,1.0,0.0,0.0,0.0,0.0,0.0,4.0,97.0,0.0,2.0,0.0,394.0,16.0,2.0,0.0,0.0,9.0,2.0,0.0
52,Vichada,0.403,0.3386128011203239,1.0,0.75,0.99,82.9,12.7,8.031,9.484,76.98,9.040005406135965,2.0,0.014388489208633,15,0.1,0.0166,1,0,17066.0,9821.0,5892.0,10151.0,10151.0,100242.0,41520.0,32182.0,73702.0,555.25,0.7352407174637378,0.7750963391136801,0.4366502944289164,0.5633497055710835,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,5.0,699.0,905.97,1.0,0.0,0.0,0.0,0.0,0.0,4.0,97.0,0.0,2.0,0.0,394.0,16.0,2.0,0.0,0.0,9.0,2.0,0.0
53,Vichada,0.0,0.0,1.0,0.75,0.99,82.9,12.7,8.031,9.484,76.98,10.629667397934105,2.0,0.014388489208633,15,0.13,0.0486,1,0,17066.0,9821.0,5892.0,10151.0,10151.0,100242.0,41520.0,32182.0,73702.0,555.25,0.7352407174637378,0.7750963391136801,0.4366502944289164,0.5633497055710835,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,5.0,699.0,905.97,1.0,0.0,0.0,0.0,0.0,0.0,4.0,97.0,0.0,2.0,0.0,394.0,16.0,2.0,0.0,0.0,9.0,2.0,0.0
54,Vichada,117.0,4.770684624465665,1.0,0.75,0.99,82.9,12.7,8.031,9.484,76.98,0.6142365258638456,2.0,0.014388489208633,15,0.16,0.1169999999999999,1,0,17066.0,9821.0,5892.0,10151.0,10151.0,100242.0,41520.0,32182.0,73702.0,555.25,0.7352407174637378,0.7750963391136801,0.4366502944289164,0.5633497055710835,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,5.0,699.0,905.97,1.0,0.0,0.0,0.0,0.0,0.0,4.0,97.0,0.0,2.0,0.0,394.0,16.0,2.0,0.0,0.0,9.0,2.0,0.0
55,Vichada,0.0,0.0,1.0,0.75,0.99,82.9,12.7,8.031,9.484,76.98,40.3516035898928,2.0,0.014388489208633,15,0.15,0.0582,1,0,17066.0,9821.0,5892.0,10151.0,10151.0,100242.0,41520.0,32182.0,73702.0,555.25,0.7352407174637378,0.7750963391136801,0.4366502944289164,0.5633497055710835,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,5.0,699.0,905.97,1.0,0.0,0.0,0.0,0.0,0.0,4.0,97.0,0.0,2.0,0.0,394.0,16.0,2.0,0.0,0.0,9.0,2.0,0.0
56,Vichada,8.26,2.225704048658088,1.0,0.75,0.99,82.9,12.7,8.031,9.484,76.98,51.17899060746226,2.0,0.014388489208633,15,0.09,0.0143,1,0,17066.0,9821.0,5892.0,10151.0,10151.0,100242.0,41520.0,32182.0,73702.0,555.25,0.7352407174637378,0.7750963391136801,0.4366502944289164,0.5633497055710835,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,5.0,699.0,905.97,1.0,0.0,0.0,0.0,0.0,0.0,4.0,97.0,0.0,2.0,0.0,394.0,16.0,2.0,0.0,0.0,9.0,2.0,0.0
57,Vichada,0.028999999999999998,0.02858745685191255,1.0,0.75,0.99,82.9,12.7,8.031,9.484,76.98,12.78849707422236,2.0,0.014388489208633,15,0.14,0.0474,1,0,17066.0,9821.0,5892.0,10151.0,10151.0,100242.0,41520.0,32182.0,73702.0,555.25,0.7352407174637378,0.7750963391136801,0.4366502944289164,0.5633497055710835,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,5.0,699.0,905.97,1.0,0.0,0.0,0.0,0.0,0.0,4.0,97.0,0.0,2.0,0.0,394.0,16.0,2.0,0.0,0.0,9.0,2.0,0.0
58,Vichada,0.0339999999999999,0.03343477608623729,1.0,0.75,0.99,82.9,12.7,8.031,9.484,76.98,70.54119503741572,2.0,0.014388489208633,15,0.09,0.0212,1,0,17066.0,9821.0,5892.0,10151.0,10151.0,100242.0,41520.0,32182.0,73702.0,555.25,0.7352407174637378,0.7750963391136801,0.4366502944289164,0.5633497055710835,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,5.0,699.0,905.97,1.0,0.0,0.0,0.0,0.0,0.0,4.0,97.0,0.0,2.0,0.0,394.0,16.0,2.0,0.0,0.0,9.0,2.0,0.0
